,Unnamed: 0,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV,Churn Reason
103,4771,6728-CZFEI,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.43750700000001,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,No,5473,
104,4678,6614-YWYSC,1,United States,California,Sultana,93666,"36.545353, -119.338535",36.545353000000006,-119.33853500000001,Male,Yes,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.0,1501.75,No,6421,
105,4235,5985-TBABQ,1,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.54003600000001,Female,No,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,No,2830,
106,4021,5684-FJVYR,1,United States,California,Lake Hughes,93532,"34.659579, -118.584212",34.659579,-118.58421200000001,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.35,6563.4,No,5794,
107,3921,5533-RJFTJ,1,United States,California,Lemoore,93245,"36.303666, -119.825657",36.303666,-119.825657,Male,No,No,No,49,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,No,5214,
108,5147,7251-LJBQN,1,United States,California,Strathmore,93267,"36.141319, -119.129075",36.141319,-119.129075,Female,Yes,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,3568,
109,1336,1987-AUELQ,1,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.31723600000001,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No,6334,
110,5091,7167-PCEYD,1,United States,California,Ridgecrest,93555,"35.603913, -117.67828",35.603913,-117.67828,Male,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,No,4260,
111,6079,8627-ZYGSZ,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9,3650.35,No,3817,
112,1343,2001-EWBQU,1,United States,California,Stockton,95210,"38.033219, -121.297433",38.033219,-121.29743300000001,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No,6186,
113,38,0064-SUDOG,1,United States,California,Huntington Park,90255,"33.97803, -118.217141",33.97803,-118.217141,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,No,5190,
114,6977,9919-KNPOO,1,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.00896100000001,Female,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,No,2058,
115,1267,1872-EBWSC,1,United States,California,Berkeley,94702,"37.866009, -122.286228",37.866009000000005,-122.28622800000001,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,No,4840,
116,2899,4138-NAXED,1,United States,California,Joshua Tree,92252,"34.167236, -116.281511",34.167235999999995,-116.28151100000001,Male,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No,4121,
117,3706,5227-JSCFE,1,United States,California,Scotts Valley,95066,"37.070177, -122.010077",37.070177,-122.010077,Male,Yes,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,No,5421,
118,2738,3902-MIVLE,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.03368300000001,Male,No,Yes,No,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,4676.7,No,5113,
119,2948,4220-TINQT,1,United States,California,Raisin City,93652,"36.594542, -119.905245",36.594542,-119.905245,Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.35,6751.35,No,5632,
120,296,0436-TWFFZ,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,Female,No,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,No,6322,
121,5949,8402-EIVQS,1,United States,California,Frazier Park,93222,"34.907911, -119.234281",34.907911,-119.23428100000001,Male,No,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,No,4078,
122,528,0774-RMNUW,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.07261899999999,Female,No,Yes,Yes,71,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.7,4122.65,No,6420,
123,3553,5049-GLYVG,1,United States,California,Badger,93603,"36.64545, -118.924982",36.64545,-118.924982,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,20.6,Yes,3618,Attitude of service provider
124,3358,4801-JZAZL,1,United States,California,Angelus Oaks,92305,"34.1678, -116.86433",34.1678,-116.86433000000001,Female,No,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,346.45,No,2793,
125,3873,5456-ITGIC,1,United States,California,Loomis,95650,"38.809175, -121.171375",38.809175,-121.171375,Male,Yes,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.45,4641.1,No,5295,
126,5433,7663-YJHSN,1,United States,California,Moss Landing,95039,"36.863303, -121.781632",36.863303,-121.781632,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,No,5096,
127,2887,4123-DVHPH,1,United States,California,Orinda,94563,"37.873916, -122.20522",37.873915999999994,-122.20522,Male,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,No,2715,
128,1985,2874-YXVVA,1,United States,California,Herlong,96113,"40.198234, -120.18089",40.198234,-120.18088999999999,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,3941,
129,1326,1976-AZZPJ,1,United States,California,Concord,94520,"38.013825, -122.039144",38.013825,-122.039144,Male,No,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,5100,
130,2407,3452-SRFEG,1,United States,California,La Verne,91750,"34.144703, -117.770299",34.144703,-117.770299,Male,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,No,4516,
131,2525,3623-FQBOX,1,United States,California,Los Angeles,90065,"34.108833, -118.229715",34.108833000000004,-118.22971499999998,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,3632,
132,3448,4902-OHLSK,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,Female,Yes,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2862.75,Yes,4235,Competitor offered higher download speeds
133,5076,7143-BQIBA,1,United States,California,Petaluma,94954,"38.235021, -122.557332",38.235021,-122.557332,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.25,612.95,No,3415,
134,5288,7481-ATQQS,1,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727000000004,-122.14296100000001,Female,Yes,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,Yes,5651,Competitor offered higher download speeds
135,2823,4020-KIUDI,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,138.85,No,2186,
136,4348,6142-VSJQO,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.12086799999999,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,4599,Attitude of support person
137,6813,9693-XMUOB,1,United States,California,Palo Alto,94304,"37.386978, -122.177746",37.386978000000006,-122.177746,Male,Yes,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,5546,
138,3433,4881-GQJTW,1,United States,California,Taylorsville,95983,"40.053684, -120.743116",40.053684000000004,-120.74311599999999,Male,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.6,300.4,No,2847,
139,864,1257-SXUXQ,1,United States,California,Jenner,95450,"38.505995, -123.187019",38.505995,-123.18701899999999,Male,No,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,86.05,No,4573,
140,1922,2800-QQUSO,1,United States,California,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,No,3286,
141,6008,8510-BBWMU,1,United States,California,Stonyford,95979,"39.288127, -122.415841",39.288127,-122.41584099999999,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,No,5678,
142,5663,7996-MHXLW,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964000000004,-115.886656,Female,No,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,No,6141,
143,1578,2302-ANTDP,1,United States,California,Hat Creek,96040,"40.789799, -121.474529",40.789799,-121.474529,Female,Yes,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,5915,Competitor offered more data
144,2397,3440-JPSCL,1,United States,California,Sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,3722,Competitor offered higher download speeds
145,5729,8076-FEZKJ,1,United States,California,Silverado,92676,"33.782346, -117.635263",33.782346000000004,-117.635263,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,225.85,No,5039,
146,3944,5567-GZKQY,1,United States,California,Porterville,93257,"36.008958, -118.891593",36.008958,-118.891593,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1131.5,No,4335,
147,2790,3977-QCRSL,1,United States,California,Warner Springs,92086,"33.323705, -116.626907",33.323705,-116.626907,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,117.95,No,5020,
148,5951,8404-FYDIB,1,United States,California,Los Angeles,90012,"34.065875, -118.238728",34.065875,-118.23872800000001,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,4469,
149,2602,3719-TDVQB,1,United States,California,Ripon,95366,"37.750778, -121.13238",37.750778000000004,-121.13238,Female,Yes,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,No,5548,
150,4906,6918-UMQCG,1,United States,California,Orange,92869,"33.792791, -117.789749",33.792790999999994,-117.789749,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,No,3391,
151,42,0071-NDAFP,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696000000005,-122.66881699999999,Male,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No,5230,
152,2570,3680-CTHUH,1,United States,California,Kneeland,95549,"40.664483, -123.865325",40.664483000000004,-123.865325,Male,No,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,5680,
153,1453,2146-EGVDT,1,United States,California,Chatsworth,91311,"34.294142, -118.603883",34.294142,-118.60388300000001,Male,No,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,4149,
154,6052,8592-PLTMQ,1,United States,California,Fontana,92335,"34.087558, -117.464096",34.087558,-117.464096,Female,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,No,5655,
155,882,1273-MTETI,1,United States,California,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,2754,Don't know
156,1705,2482-CZGBB,1,United States,California,Anaheim,92804,"33.818, -117.974404",33.818000000000005,-117.974404,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,Yes,3156,Attitude of support person
157,1555,2267-WTPYD,1,United States,California,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104,Female,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,No,6015,
158,4919,6937-GCDGQ,1,United States,California,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,Male,No,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,2394,
159,5506,7771-CFQRQ,1,United States,California,Mariposa,95338,"37.526791, -119.99437",37.526790999999996,-119.99436999999999,Female,No,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.8,3007.25,No,5144,
160,6156,8735-IJJEG,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946000000005,-116.561917,Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,4253,
161,495,0725-CXOTM,1,United States,California,Manteca,95337,"37.750822, -121.238423",37.750822,-121.238423,Female,No,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,No,4844,
162,2426,3486-HOOGQ,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.93628500000001,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No,4848,
163,4957,6990-YNRIO,1,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.75978799999999,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,Yes,6120,Attitude of support person
164,6660,9489-DEDVP,1,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),69.2,4872.35,No,4715,
165,5667,8000-REIQB,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.99760500000001,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,3208,Competitor offered higher download speeds
166,7013,9967-ATRFS,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826000000004,-115.49748500000001,Female,No,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,367.55,No,3245,
167,3780,5327-XOKKY,1,United States,California,Santa Maria,93458,"34.95934, -120.490081",34.959340000000005,-120.490081,Male,Yes,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.45,5329.0,No,5540,
168,4400,6217-KDYWC,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.31735400000001,Male,No,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,4393,
169,4616,6519-ZHPXP,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295000000004,-121.439819,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.3,7679.65,No,4183,
170,4862,6862-CQUMB,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,Male,No,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No,2640,
171,6251,8861-HGGKB,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,5699,Product dissatisfaction
172,244,0374-FIUCA,1,United States,California,Orange,92867,"33.81859, -117.821288",33.81859,-117.821288,Male,No,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,1414.45,No,5368,
